,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
9734,Yellows,10.0,-5.76944603448555,-1046.9609967639399,Healthcare,-1.9231486781618499,Yes,544.3994053359539,No,Female,By_16:00,0.40608458966016797,0.649134083651006,182.17855878174302,3.3942352095618795,72.2788873594254,5.957999999999999,8042.0,98.36633915547279,510.11772755414705,6464.22950846783,64298.047493092694,Maybe,296370.71253014,22.585785962727698,127.287034411588,56.362012913450606,11.775352160153801,80.0,45_and_up,1.0,822.977186594277,14.0,Public_or_other,Hightech,618.862582523899,0.0,Yes
9864,Purples,3.0,276.79961808372,30992.1283777436,Education,92.26653936124,Yes,335.897808591302,Yes,Female,By_16:00,0.228068219264969,0.06511625298298901,495.113822165877,5.13258844381198,33.6748197441921,5.273,4727.0,86.9162349728867,452.641850703174,4264.26178731936,55154.0192866233,Maybe,112827.337816439,21.2753813292071,186.670146208758,46.796740591526,8615.3808250605,100.0,45_and_up,3.0,728.628500498884,15.0,Motorcycle_or_truck,Services_or_Retail,575.322108013793,0.0,No
1355,Purples,9.0,506.924965930728,67885.8240287736,Social,168.97498864357598,Yes,401.750724019679,Yes,Male,By_16:00,0.8932787270750849,0.545016374439001,750.8344177622349,0.249646129086614,21.1531237699091,2.8989999999999996,7101.0,59.0286412741989,381.486215508537,4780.4796712138705,47704.615856379,Maybe,161403.644250336,19.531672112457198,161.77950247797,60.982976411469295,28731.5217757402,70.0,45_and_up,3.0,608.6421513022921,13.0,Motorcycle_or_truck,Student_or_Unemployed,450.258969885282,0.0,Yes
3145,Whites,10.0,215.179766386833,19959.120655476498,Social,71.72658879561091,Yes,278.266692876628,Yes,Female,By_16:00,0.740455033723265,0.38800651673227504,333.371113054454,4.44281706120819,45.7343786023557,3.634,6366.0,3.5569704836234504,299.96999754904704,3382.60692386438,40245.2653735173,Maybe,77432.3523644958,17.3196419578768,298.627219431699,41.509073856286705,5226.43012905026,70.0,30-45,2.0,548.172097314216,7.0,Foot_or_bicycle,Services_or_Retail,500.744860464821,2.0,Yes
2774,Browns,3.0,824.9268754410949,89218.0351347115,Education,274.975625147032,Yes,324.457977273462,Yes,Male,By_16:00,0.8340681763365859,0.634029390756041,876.694463193417,8.03101007128134,93.77347803674641,4.211,5789.0,18.232906912453497,366.068975276683,3976.71772328798,43430.313506080696,No,105272.979016386,19.132929082518498,253.64141218430998,63.369189761579,75896.5700501479,100.0,30-45,2.0,549.495046569779,9.0,Foot_or_bicycle,Public_Sector,375.174342186837,1.0,No
5809,Yellows,2.0,950.522013148136,75635.87029062469,Education,316.840671049378,Yes,238.718943625887,Yes,Male,After_16:00,0.511223595589399,0.9666959529276941,377.107563661411,1.05199947720394,69.0838002599776,10.285,3715.0,34.0624128235504,333.350701624516,3053.8908395078997,44803.421127968606,No,56986.734045859295,18.257894227553102,329.53742266945204,98.9584341878071,100714.85150207,100.0,30-45,3.0,629.912372702203,12.0,Motorcycle_or_truck,Public_Sector,,1.0,Yes
7302,Purples,8.0,297.34739295362203,38158.0543685313,Social,99.11579765120729,No,384.984586441115,Yes,Female,After_16:00,0.366349705960602,0.7648582232650369,495.141182327643,0.0290622492320836,90.8601594623178,0.0030000000000001102,9997.0,41.7197481263429,387.28403432300104,4624.413933057151,49273.101554024695,No,148213.13179723598,19.679533386821,161.392371113088,42.425218061544,9933.05714168629,70.0,45_and_up,3.0,642.394107767109,13.0,Motorcycle_or_truck,Public_Sector,510.68003646459294,2.0,No
6041,Khakis,4.0,309.920026087921,75402.115347195,Financial,103.30667536264,Yes,729.886186759073,No,Female,After_16:00,0.126197321573272,0.33474148367531603,806.8773418199271,3.0029548890888704,57.493218593299396,8.396,7604.0,27.948668389581105,676.824096124619,8652.51005983996,87943.7368665354,Yes,532733.8456217,26.0158431753541,518.656772678249,17.6731068408117,10785.5758498446,60.0,45_and_up,3.0,1147.12474000679,9.0,Motorcycle_or_truck,Student_or_Unemployed,929.98886963746,3.0,Yes
7296,Purples,8.0,307.98707403206004,38599.5101764694,Social,102.662358010687,No,375.9850340906,Yes,Male,By_16:00,0.441594887524843,0.473317338619381,460.28783987276296,9.64176098117605,92.66302615869792,1.695,8305.0,84.4055752735585,491.25560980299304,4742.361560511989,55091.10005917861,No,141364.74586011,22.1642868101591,154.276863352135,19.3920663790777,10652.2221103251,70.0,,4.0,684.052589088252,12.0,Car,Services_or_Retail,408.64807371299696,0.0,No
3198,Violets,2.0,868.718570162994,38868.1826799721,Environment,289.572856720998,Yes,,Yes,Male,By_16:00,0.24382823798805497,0.58898713812232,441.534789744765,9.780396318528801,34.816710813902304,9.744,6256.0,49.5131059316918,88.11126911630699,1518.4817237135699,13276.1377844869,Maybe,18016.59721008,9.386760309942241,641.349883183831,40.6854171538725,84152.01220628059,90.0,45_and_up,2.0,178.492204491328,13.0,Car,Hightech,171.53894086368402,2.0,Yes
993,Browns,,247.540733580704,40255.6092650287,Financial,82.5135778602345,No,487.866485843282,Yes,Female,After_16:00,0.45363610191270703,0.0211194893345237,677.361909300089,6.263785311020911,48.921145778149395,3.7239999999999998,6276.0,92.8406198974699,423.3738841315,5725.41262669582,52719.7571418278,Maybe,238013.70800907302,20.576051227859498,87.76637389096909,13.518311385996599,6901.00410915722,60.0,Below_30,1.0,659.303930215113,5.0,Motorcycle_or_truck,Student_or_Unemployed,458.961571824869,0.0,Yes
4059,Violets,6.0,219.613611766167,2498.92059599546,Environment,73.20453725538891,Yes,34.136143601010296,Yes,Female,After_16:00,0.558437569532543,0.0323988532181829,954.2821918148551,0.320135660003871,91.9099503662437,7.042999999999999,8957.0,56.875785905867794,8.722947631616531,358.80733127333605,2313.88028737283,Maybe,1165.2762999488,2.9534636668861403,815.707295463218,9.471518872305749,5442.1088120310105,90.0,30-45,5.0,33.7801375682587,14.0,Foot_or_bicycle,Services_or_Retail,45.0317406794056,0.0,Yes
8062,Greens,8.0,428.289042366083,40337.5252691414,Financial,142.763014122028,No,282.54884864410803,Yes,Female,After_16:00,,0.85830239742063,72.6440835278481,0.857460722327232,79.6169374138117,6.169,3831.0,90.07868450134991,499.030100383805,3823.5486872086894,59614.9301194597,No,79833.8518701111,22.3389816326485,262.678094990956,67.8469832520932,20534.0412153283,60.0,Below_30,2.0,,11.0,Car,Public_Sector,647.356159208935,0.0,No
652,Reds,7.0,445.514752079427,99334.56021390962,Foreign_Affairs,148.50491735980899,No,668.8974478416391,No,Female,After_16:00,0.329753640340641,0.48679156298749104,224.776366027072,5.10795328300446,36.802025651559205,8.136000000000001,3864.0,70.4710203688592,502.003522877583,7692.9815241715505,64581.1924015239,Yes,447423.795729058,22.405435119130896,181.85137413308,82.72667822893709,22212.215397403503,40.0,45_and_up,5.0,802.3810448959331,10.0,Public_or_other,Student_or_Unemployed,567.376259043889,2.0,Yes
5736,Whites,9.0,85.45775176664259,14402.0889689822,Education,28.4859172555475,Yes,505.586281100969,No,Male,After_16:00,0.0303076843265444,0.687260498758405,810.115218861029,7.18703943304718,15.0022822199389,2.411,7589.0,12.2382405214012,476.927765886295,6009.71834278228,57905.2834139554,Maybe,255617.48763750898,21.8386759187982,28.055446094182898,46.23979222960771,849.933399145448,100.0,30-45,7.0,722.3174296759211,10.0,Car,Student_or_Unemployed,485.04762453631696,1.0,No
5446,Purples,2.0,126.20636054958099,18916.4129943519,Social,42.0687868498605,Yes,449.65434971687597,Yes,Female,After_16:00,0.587784340372309,0.25374770397320395,939.6395641379061,4.650600675959139,40.0985807646066,,7069.0,75.6227060686797,393.872791199689,5284.28907956814,51823.174080859695,No,202189.03421930698,19.846228639207197,127.99204161601601,48.151704785414,1821.85161386885,70.0,45_and_up,2.0,674.868921827444,9.0,Foot_or_bicycle,Hightech,550.835949552071,0.0,No
7987,Blues,5.0,1747.48529967488,96404.6098376555,Financial,582.495099891626,No,165.502868359908,Yes,Female,After_16:00,0.308528986060992,0.153721348382533,253.23511986061902,7.325639592017981,1.9016330596059599,10.02,3980.0,10.5939992005005,424.678234849125,2504.38515329733,48461.2414068542,Yes,27391.1994353572,20.6077226992486,342.955624048506,0.7068883627653121,339893.036497647,60.0,45_and_up,1.0,652.530999435112,12.0,Car,Industry_or_other,507.540602469817,0.0,Yes
97,Purples,5.0,396.854743581742,48865.7731391083,Education,132.284914527247,No,369.397926541679,Yes,Male,After_16:00,0.7832926216069609,0.9082332896068691,653.133059851825,8.63599656615406,30.658478615805503,5.252999999999999,4747.0,24.3059681495652,458.33393293995596,4610.6471312967,52598.7729338536,Yes,136454.82813329098,21.408734968231002,158.89205489226802,16.5696630021557,17641.583526008402,100.0,45_and_up,0.0,659.272800722924,14.0,Foot_or_bicycle,Industry_or_other,419.66493684559197,0.0,No
9698,Greys,1.0,281.296571756591,49700.3396899044,Military,93.76552391886361,Yes,530.0491866595939,No,Male,By_16:00,0.7018586308695379,0.359144662739709,75.37902425974609,6.509605026803911,72.0802620751783,8.682,3318.0,70.13368781190371,421.117749738739,6142.727366073411,53250.7933826754,No,280952.140278497,20.5211537136375,93.9653295596825,42.737982142716604,8895.73899969785,30.0,Below_30,1.0,661.37039843872,7.0,Motorcycle_or_truck,Services_or_Retail,458.719010015791,0.0,Yes
4669,Purples,7.0,613.110218050465,91014.0822389731,Healthcare,204.37007268348802,Yes,445.339579537794,Yes,Female,After_16:00,0.651421024464071,0.567990812472999,343.355539487675,5.3660724661313,45.3327456722036,0.387,9613.0,51.5340051846579,329.11936474207903,5111.6345248621,46401.4174902726,,198327.341102899,,,56.0536331962794,41981.4966813378,80.0,30-45,4.0,612.504330977385,11.0,Car,Public_Sector,543.525889511469,2.0,No
1205,Browns,7.0,105.167154440891,,Education,35.0557181469636,No,288.88412108123,Yes,Female,After_16:00,0.25190484314225603,0.207003021379933,616.811826825142,1.7173172137700001,5.919189681299031,0.34600000000000003,9654.0,53.02368553821,356.269735018954,3601.38068085021,41959.183338265495,No,83454.035412875,18.8751088743603,285.862522023008,23.3992438530549,1273.95909294632,100.0,45_and_up,1.0,535.3262709810131,10.0,Car,Hightech,371.590194711662,0.0,Yes
8733,Turquoises,1.0,356.757162707453,102153.29271883801,Financial,118.91905423581801,No,859.0153476689011,No,Female,By_16:00,0.886541887186468,0.28427483094856104,732.334707397968,1.67174692032859,4.94827411603183,10.009,5991.0,93.0239352863282,911.043666642749,10412.240809974499,109192.27810262,Maybe,737907.367530723,30.183499907114,703.3739828462849,59.9209486274049,14270.6605145771,60.0,Below_30,3.0,1377.7000491111999,10.0,Car,Services_or_Retail,943.718428731679,0.0,Yes
7090,Purples,6.0,356.190298752852,52951.8618068009,Social,118.730099584284,No,445.985154499188,Yes,Male,By_16:00,0.50492446240969,0.540125858969986,384.216505102813,3.06343419943005,13.5124281048775,2.4459999999999997,7554.0,36.404194729402704,402.145651980941,5264.14284895376,52676.3516506379,,198902.758033664,20.053569557087396,127.75234285303499,80.6564070284367,14225.5666468783,70.0,Below_30,1.0,687.463338443123,11.0,Foot_or_bicycle,Hightech,561.8674724207141,1.0,Yes
7810,Browns,8.0,696.00164327585,113166.342245945,Social,232.000547758617,Yes,487.78480628282097,Yes,Male,By_16:00,0.0226766921114177,0.9965602704323829,390.60264080762903,9.476080932654439,97.04504981637,0.564,9436.0,62.3691481072456,457.69402884966104,5793.236120527529,55712.1656484096,,237934.017240369,21.3937848182518,53.4222129705251,68.3594694826752,54066.2547080568,70.0,45_and_up,2.0,695.579229063168,6.0,Car,Services_or_Retail,469.752244940382,0.0,No
1214,Purples,10.0,344.280546132456,50604.3308098053,Environment,114.76018204415199,Yes,440.95721972919404,Yes,Female,After_16:00,0.480892203748226,0.25824303179979297,742.86104249768,9.041859705466779,,6.4670000000000005,3533.0,23.4308023937047,432.14888021543703,5273.86995772281,53119.2656990824,No,194443.2696313,20.7881908836589,92.0368542681223,11.253954214043901,13294.659564851001,90.0,45_and_up,1.0,673.2706390896631,15.0,Public_or_other,Student_or_Unemployed,480.48184984569997,0.0,No
2725,Khakis,3.0,779.069821709229,56951.355668642595,Social,259.689940569743,No,219.305205059907,Yes,Female,By_16:00,0.7646996055264029,0.11915340810082901,295.057340757921,9.753141365945341,30.850603291764898,10.913,5087.0,26.057841628789898,384.291962021962,2961.6359746429903,40425.5950434477,Yes,48094.7729663679,19.6033660890665,387.71221882600196,74.2155484389514,67708.5551736864,70.0,30-45,,497.229147101241,13.0,Foot_or_bicycle,Services_or_Retail,258.871721550969,0.0,Yes
3252,Purples,5.0,723.9146385926691,94057.5066964866,Healthcare,241.30487953089002,Yes,389.787006708442,Yes,Male,After_16:00,0.0873704345431179,0.6203255802392961,441.22352846898104,3.6890386231243597,54.2091279290617,4.613,5387.0,,331.286035137871,4560.44213736016,42414.2035920676,Yes,151933.910598727,,223.35246079682202,47.2491550724953,58479.349764948,80.0,45_and_up,2.0,538.982690273067,12.0,Motorcycle_or_truck,Hightech,403.693115956277,1.0,Yes
4325,Browns,3.0,249.154422186191,24155.105264359703,Environment,83.0514740620638,Yes,290.844991460462,Yes,Female,After_16:00,0.45201391167938704,0.021139410790056,796.894969418645,8.90322306426242,10.4658777825534,5.285,4715.0,66.554944566451,362.882359765996,3634.21463413661,42686.5746065466,Maybe,84590.8090576359,19.049471377599897,277.929336886026,40.801479271613104,6990.598817943721,90.0,Below_30,1.0,545.061687510205,9.0,Foot_or_bicycle,Hightech,378.766129149524,0.0,Yes
898,Yellows,9.0,28.2437715310502,5630.98348631413,Healthcare,9.414590510350079,Yes,598.112417117198,No,Male,By_16:00,0.905887083383277,0.42687998153269296,125.40961871854999,3.2539771101437496,65.2437504846603,6.807,7193.0,4.76852220017463,304.895475131507,6590.915121435,48733.5146346542,Maybe,357738.46350977704,17.4612564018603,247.40263410781003,35.6607573805377,108.049104987924,80.0,30-45,1.0,642.3468548331459,10.0,Motorcycle_or_truck,Public_Sector,616.2593710061401,0.0,No
4618,Purples,9.0,181.307062993107,20548.6369331449,Social,60.435687664369105,Yes,340.00832500264,Yes,Male,By_16:00,0.19735300866886998,0.13511274429038198,422.075613634661,4.99067226890475,32.2712822584435,6.19,3810.0,30.954590998590003,412.055910494226,4224.195071014849,51732.3836797709,Yes,115605.661071101,20.2991603396354,193.689774362687,81.7873135674745,,70.0,30-45,0.0,687.193963144807,10.0,Public_or_other,Industry_or_other,564.685622399479,1.0,Yes
6603,Greens,2.0,226.854522139249,21897.150896028998,Healthcare,75.6181740464162,No,289.575239975883,Yes,Male,By_16:00,0.6402349874842911,0.774476836901158,591.81944350712,2.48357022879645,43.9214633777738,1.67,8330.0,25.331796263344604,515.273639364618,3926.29967848807,61714.4590245062,No,83853.81960709019,22.699639630721396,275.358356420401,79.2805464705452,5803.7264201605,80.0,Below_30,1.0,831.1774688985,12.0,Motorcycle_or_truck,Hightech,676.94733894551,0.0,No
6079,Blues,5.0,1215.33125049434,136732.139085901,Social,405.11041683144697,No,337.518200976774,Yes,Male,By_16:00,0.0160805399063975,0.9115072768181559,703.73166189529,1.76135727902874,74.1782998433337,8.847000000000001,5153.0,65.726634580642,104.07561878673701,3583.33324734122,36430.211072322,No,113918.53599059801,10.201745869543,637.468071039379,78.5677067702636,164529.56024218,70.0,30-45,3.0,613.644923805259,11.0,Motorcycle_or_truck,Services_or_Retail,972.450093599036,4.0,No
5351,Purples,10.0,416.23482457472295,61732.697058678095,Environment,138.744941524908,Yes,444.93656042657096,Yes,Male,By_16:00,0.375545542920008,0.6106222069356589,187.00444069691002,8.9665519958362,58.907376229763,4.686,5314.0,28.9222698891535,387.635532477923,5224.636669221551,50060.9870546453,Maybe,197968.542804228,19.688461912448197,125.132388868216,26.8734687939286,19398.903740275,90.0,Below_30,2.0,643.066133732782,13.0,Car,Student_or_Unemployed,499.40099691998904,1.0,Yes
7206,Blues,9.0,1194.32520214004,372185.337271497,Environment,398.108400713345,Yes,934.884409885854,No,Male,By_16:00,0.5553739678580311,0.592898425878957,408.32777996547503,2.9240865190513396,0.0887091737240553,10.745999999999999,3254.0,9.76436920464039,301.132198190317,9951.10849523917,57719.462908105896,Yes,874008.859847621,17.3531610431736,549.7099943917019,74.43813418503849,158898.407119251,90.0,30-45,3.0,750.0694212038071,,Car,,771.1240036878729,2.0,No
1670,Greys,7.0,339.813778128855,60198.788479277595,Foreign_Affairs,113.271259376285,Yes,531.456865675858,No,Female,By_16:00,0.62180793681182,0.7214654628187421,232.141435844824,1.01834794739261,36.6584191564471,2.408,9592.0,60.3676577331498,466.455642646066,6247.479942050711,55578.270180880994,No,282446.400074007,21.5975841854145,108.999570907316,92.7564352052286,12953.6494600659,40.0,30-45,4.0,673.543853051352,7.0,Public_or_other,Services_or_Retail,401.17617620461306,2.0,Yes
7673,Greys,6.0,116.224916251462,16364.544161630902,Military,38.7416387504874,Yes,422.401960511414,Yes,Male,After_16:00,0.122719192877412,0.0492726149968803,123.77980537712601,9.61946692783386,71.6028433758765,4.103,7897.0,20.249783829785898,545.649116488239,5315.31783809062,62753.3022165716,No,178423.41624388602,23.359133470405897,91.86737319908708,81.8514734506607,1549.65621182376,30.0,Below_30,3.0,792.466565430087,6.0,Motorcycle_or_truck,Public_Sector,518.284329079062,0.0,No
3655,Browns,9.0,278.00568035315604,29485.1618912536,Education,92.6685601177187,No,318.17869894382704,Yes,Female,By_16:00,0.11538220057264,0.36875863955356203,101.887611439452,,47.085930826142395,4.855,5145.0,65.9826102433726,391.52480158401,3964.8365926062897,46049.221875327195,Yes,101237.68446158699,19.7869856618943,232.000947981948,28.9085038704798,8690.13059440896,100.0,Below_30,2.0,586.759753636541,10.0,Public_or_other,Services_or_Retail,405.13912463309896,1.0,Yes
8568,Reds,9.0,299.51342048342605,41556.0319429233,Other,99.83780682780859,No,416.235424868612,Yes,Male,By_16:00,0.914100794587284,0.0204544984735548,223.829889670014,7.9840362095274005,64.9217532947659,6.891,5109.0,43.83595481049271,460.99608758373495,5084.34642385359,58089.5255667124,Yes,173251.92891555402,21.4708194436946,147.144174854709,45.5952984513715,10077.425479014599,50.0,Below_30,2.0,763.777332991509,8.0,Motorcycle_or_truck,Student_or_Unemployed,614.514623358572,0.0,No
4432,Turquoises,10.0,77.1132167556227,4274.12693896115,Environment,25.7044055852076,Yes,166.279936907813,Yes,Male,By_16:00,0.507031876360998,0.748331660637632,256.42655021511,7.63705261284485,34.6716636558995,12.304,3696.0,99.5758914854378,114.59626860726101,1891.9919062926501,14504.6689459153,No,27649.017418066298,10.7049646709955,642.399444369046,75.38654131349179,696.420872074058,90.0,Below_30,2.0,174.334386087351,11.0,Public_or_other,Industry_or_other,109.13950130006901,0.0,Yes
8125,Purples,5.0,182.85580070730703,26140.1781074205,Financial,60.9519335691024,No,428.865444896589,Yes,Male,By_16:00,0.2318043357227,0.47172527806833403,930.4600057657809,3.54090192588046,25.8763134246692,3.239,6761.0,43.3568311156705,355.33950200419997,4999.3334529743,48835.349768148095,No,183925.56982635,18.8504509761491,175.87610053145698,85.0191426696256,3786.09013938137,60.0,Below_30,4.0,647.8546407406141,10.0,Foot_or_bicycle,Student_or_Unemployed,570.32508889435,0.0,Yes
8788,Blues,10.0,1372.16329237908,279729.763203539,Environment,,No,611.581212142482,No,Male,By_16:00,0.823334205662832,0.592627824284136,298.924398142844,9.58440938498825,20.4514852259308,4.967,9033.0,40.4204591643065,605.578625109047,7326.96937164292,72261.1981567461,Maybe,374031.57904566795,24.608507169453503,174.78993775677398,6.7383174085989594,209670.954536636,90.0,Below_30,0.0,897.875134716742,11.0,Motorcycle_or_truck,Hightech,,0.0,No
9990,Whites,5.0,296.344324286853,54619.3017867939,Education,98.7814414289509,No,552.930803566772,No,Female,After_16:00,0.604236939921975,0.807208811864257,491.516595007852,6.00024000741541,36.3940841984004,1.615,8385.0,66.6787696070969,394.33740760276606,6317.982850873261,51292.2314140955,Maybe,305732.473532996,19.8579305971888,128.398704380148,90.9491634462029,9866.55461221021,100.0,30-45,1.0,635.097076443495,10.0,Car,Public_Sector,449.800658488656,3.0,Yes
1619,Purples,3.0,275.12799177579103,38788.0445706041,Healthcare,91.7093305919302,No,422.9454551707,Yes,Female,After_16:00,0.271311410935596,0.609455354744568,760.0202905014161,2.6698609162122002,14.471438899636299,3.9589999999999996,6041.0,,367.299690538609,4964.053932784221,51393.6593454868,No,178882.85804955103,19.165064323883897,210.661320713079,35.0479944841936,8512.310648211871,80.0,Below_30,3.0,695.029731447388,13.0,Car,Industry_or_other,644.33092889114,1.0,No
5213,Khakis,9.0,642.09398260554,144490.44398544,Environment,214.03132753518003,No,675.09016389991,No,Male,After_16:00,0.550776312593371,0.8873620587401091,874.565303092822,8.89010743703693,54.97451946139339,11.956,4044.0,13.7792425695807,613.794996868819,7978.49163273673,83180.9515702597,No,,24.774886414852,525.881538725539,26.300135790370398,46033.440494006696,90.0,Below_30,4.0,1111.2466664948802,13.0,Car,Public_Sector,982.644305845899,1.0,No
7802,Greys,5.0,79.89455246812359,,Foreign_Affairs,26.6315174893745,No,610.904203568914,No,Male,By_16:00,0.836977468337864,0.686225895537063,546.328842407092,3.88025051448494,64.19778403360401,2.95,9050.0,73.7453191773966,523.05679224344,7155.15562017602,63561.9775486401,Yes,373203.94593816897,22.8704348940601,113.510667835411,78.197005414404,745.8692412762371,40.0,45_and_up,1.0,778.19072269106,8.0,Motorcycle_or_truck,Hightech,492.69837863014504,0.0,No
6388,Reds,2.0,466.21438275877404,77027.22667287571,Foreign_Affairs,155.404794252925,No,495.655407821668,Yes,Male,After_16:00,0.9788120016455649,0.8297658292576671,641.919440822676,4.0388844627887,14.7754820762202,8.531,3469.0,82.21600241959099,522.8794870361551,6002.31305228899,63921.5142597421,No,245674.28330286397,22.8665582682693,96.969039119264,19.9100699508563,24316.054871046803,40.0,45_and_up,5.0,817.22258702517,7.0,Public_or_other,Industry_or_other,594.1310158209279,2.0,No
583,Purples,5.0,680.371401315707,84628.3439165172,Education,226.79046710523602,Yes,373.156530769205,Yes,Female,By_16:00,0.34590622270479804,0.891190266236663,500.64565730281197,1.24069701414555,8.56962751131505,6.59,3410.0,38.5647694347426,393.064676338956,4517.694660369961,,No,139245.796455708,19.8258587793557,190.11263829949797,85.0324920378625,51670.7064369163,100.0,30-45,3.0,594.656230142162,15.0,Car,Hightech,407.164736720362,0.0,No
9450,Whites,2.0,637.6958179185119,103478.338459973,Education,212.565272639504,No,486.807356512395,Yes,Male,By_16:00,0.0312129287049174,0.706762722926214,637.674564961344,5.57958499994129,92.9821669589728,4.361000000000001,5639.0,53.9351929910481,360.07707207756005,5588.22770927907,47028.2751687525,No,236981.40235458603,18.9756968798925,155.933551174353,59.404666977934504,45406.5604049462,100.0,30-45,3.0,588.975847082717,10.0,Public_or_other,Hightech,432.45149312334604,0.0,No
5097,Purples,10.0,367.797733795709,50057.2576594674,Healthcare,122.59924459857001,No,408.299886539851,Yes,Female,After_16:00,0.33676216867752395,0.628740459214896,494.68378699384596,7.77663338696584,23.091313568875197,3.1319999999999997,6868.0,7.131835399195549,443.097521060547,4969.1939075196005,55101.5905313955,No,166708.797348455,21.0498817350727,120.111618381367,8.67558983154595,15163.174020738501,80.0,30-45,1.0,715.980600551396,10.0,Motorcycle_or_truck,Hightech,552.7256858858381,0.0,Yes
9867,Khakis,2.0,621.605451302275,152343.446747257,Environment,207.201817100758,Yes,735.241847194687,No,Female,After_16:00,0.7335252433549609,0.647910893429071,33.5355643182993,2.7080268738791298,25.354725797660603,11.574000000000002,4426.0,12.2650829376653,646.211272804067,8644.841017555009,85446.84148330669,Yes,540580.573866256,25.4206859231624,506.40819888200997,48.972050123848,43149.7948269569,90.0,Below_30,2.0,1117.08885756208,15.0,Motorcycle_or_truck,Hightech,923.9490546378979,0.0,No
2194,Purples,6.0,158.724021457473,22888.5487137421,Environment,52.908007152490995,Yes,432.610297488107,Yes,Female,By_16:00,0.903916005976498,0.949454769026488,606.330933282152,2.5343477679416497,18.0321930674836,1.24,8760.0,56.9983453257009,450.571761119123,,55770.752597312596,Maybe,187151.66949274897,21.226675696376102,91.7465558526182,95.215509342961,2862.1652280005296,90.0,30-45,2.0,717.702498462216,11.0,Motorcycle_or_truck,Student_or_Unemployed,537.853767412389,,No
2371,Khakis,10.0,249.503962853102,30080.6055820308,Environment,83.1679876177008,Yes,361.68490357495006,Yes,Female,After_16:00,0.16347738541662699,0.553892055992037,457.38683105446404,4.99713971978053,46.396101010032,7.809,8191.0,6.39611890073866,444.310377468355,4505.46979068621,50309.3951309754,Yes,130815.969474021,21.078671150439103,194.823597937627,71.3536133058369,7010.08215199574,90.0,45_and_up,3.0,623.350472964511,15.0,Public_or_other,Public_Sector,374.60528577099296,5.0,No
8528,Purples,2.0,783.5715110452651,118767.79134472599,Education,261.190503681755,No,454.717111344284,Yes,Female,By_16:00,0.6245168691966679,0.830582053167745,855.091399280354,6.92570821382105,95.21680546458809,3.489,6511.0,45.1301102060825,491.09254130759103,5529.35619605803,59904.979044894404,Yes,206767.65134929,22.160607873151697,75.9507442802541,74.5997599326074,68491.66971721059,100.0,30-45,3.0,767.615538472876,16.0,Car,Public_Sector,560.321080323231,0.0,No
585,Greys,8.0,216.020066937287,32668.6873651321,Foreign_Affairs,72.00668897909571,Yes,453.689620065938,Yes,Male,By_16:00,0.15570108382962602,0.959428895497695,299.89963513799,6.94615313317627,45.646686502732294,8.521,3479.0,,463.556323960812,5464.00884858101,55632.64022030059,No,205834.271355575,21.530358193973697,65.6332574657493,52.739554643631,5266.9699467113205,40.0,30-45,1.0,698.122061447731,10.0,Car,Services_or_Retail,471.104815752812,1.0,No
8308,Turquoises,6.0,685.679507506986,164374.416240891,Social,228.559835835662,No,719.1745463060221,No,Male,By_16:00,0.168714041355997,0.779998076613992,516.2534948904071,2.19643975608051,35.247828555293395,10.459000000000001,5541.0,65.43025383725761,951.420026366572,9094.58551579336,105794.34678457401,No,517212.02805447206,30.845097282494898,564.6666930189959,63.5789765976369,52478.1583930605,70.0,45_and_up,0.0,1307.6471607093401,12.0,Public_or_other,Industry_or_other,758.903364697645,1.0,Yes
7637,Violets,1.0,473.568010126612,144889.554240861,Environment,,Yes,917.8590053123959,No,Male,By_16:00,0.618749557994306,0.407736381515861,862.3317619785671,9.26500466885045,27.840101812034803,6.303,9697.0,86.31112063303591,917.8855701308521,11014.361193385701,109501.332798562,Yes,842465.153633062,30.2966263820058,707.9751737667759,26.0353926336393,25086.3738050732,90.0,45_and_up,3.0,1362.81517664429,15.0,Foot_or_bicycle,Public_Sector,889.8645259905611,0.0,No
7371,Violets,7.0,841.913623664605,276822.11839431804,Social,280.637874554868,Yes,986.4032744453931,No,Male,After_16:00,0.21600681799463897,0.32368718180805395,331.73074712976796,3.97762813372537,20.632918342016602,7.71,8290.0,82.1774673182517,725.433956512623,11314.900657479198,88529.85803849131,No,972991.419836594,26.9338812003139,544.773249467726,50.5810431903228,79048.2545092289,70.0,45_and_up,2.0,1049.92840682568,10.0,Car,Services_or_Retail,596.795037039556,0.0,
